,DEPARTAMENTO,MUNICIPIO,CULTIVO,PERIODO,Área Sembrada(ha),Área Cosechada(ha),Producción(t),Rendimiento(t/ha)
952,22,642,1,1,108,100,40,0.4
953,22,957,1,1,84,64,32,0.5
954,22,637,1,1,20,18,7,0.4
955,23,433,1,1,160,151,197,1.3
956,23,61,1,1,72,70,56,0.8
957,23,519,1,1,42,7,4,0.6
958,23,126,1,1,26,15,3,0.2
959,23,219,1,1,20,5,5,1.0
960,23,106,1,1,16,6,4,0.6
961,23,607,1,1,11,1,1,0.8
962,23,334,1,1,8,6,3,0.5
963,23,665,1,1,5,5,5,1.0
964,24,630,1,1,886,886,886,1.0
965,24,491,1,1,291,281,197,0.7
966,24,505,1,1,219,209,73,0.4
967,24,71,1,1,156,156,94,0.6
968,24,666,1,1,116,94,76,0.8
969,24,600,1,1,38,38,23,0.6
970,24,86,1,1,35,15,12,0.8
971,24,440,1,1,18,13,8,0.6
972,24,363,1,1,10,10,8,0.8
973,24,805,1,1,7,1,0,0.1
974,26,778,1,1,16879,13080,6540,0.5
975,26,261,1,1,10887,10800,4320,0.4
976,26,443,1,1,6950,6050,2723,0.5
977,26,687,1,1,6171,4739,2843,0.6
978,26,198,1,1,1825,1760,968,0.6
979,26,444,1,1,1699,1617,970,0.6
980,26,280,1,1,1315,1245,623,0.5
981,26,849,1,1,1275,1130,565,0.5
982,26,786,1,1,900,850,340,0.4
983,26,407,1,1,850,40,32,0.8
984,26,304,1,1,600,400,240,0.6
985,26,99,1,1,595,450,225,0.5
986,26,93,1,1,485,470,376,0.8
987,26,426,1,1,480,400,240,0.6
988,26,176,1,1,395,37,33,0.9
989,26,340,1,1,370,317,159,0.5
990,26,103,1,1,357,313,157,0.5
991,26,820,1,1,298,160,112,0.7
992,26,942,1,1,290,260,130,0.5
993,26,278,1,1,274,270,135,0.5
994,26,357,1,1,235,175,140,0.8
995,26,350,1,1,227,180,126,0.7
996,26,182,1,1,202,190,95,0.5
997,26,604,1,1,200,160,72,0.5
998,26,272,1,1,195,160,96,0.6
999,26,829,1,1,185,51,26,0.5
1000,26,325,1,1,175,174,87,0.5
1001,26,579,1,1,155,105,63,0.6
1002,26,697,1,1,154,126,63,0.5
1003,26,78,1,1,147,126,63,0.5
1004,26,587,1,1,105,85,77,0.9
1005,26,551,1,1,90,80,40,0.5
1006,26,649,1,1,84,80,32,0.4
1007,26,373,1,1,73,59,47,0.8
1008,26,215,1,1,62,59,35,0.6
1009,26,493,1,1,38,36,21,0.6
1010,26,306,1,1,35,35,28,0.8
1011,26,982,1,1,33,23,12,0.5
1012,26,241,1,1,29,5,3,0.5
1013,26,553,1,1,21,18,18,1.0
1014,26,936,1,1,17,11,3,0.3
1015,26,577,1,1,17,17,9,0.5
1016,26,161,1,1,12,2,1,0.3
1017,26,783,1,1,10,0,0,0.0
1018,27,473,1,1,140,110,66,0.6
1019,27,766,1,1,52,52,26,0.5
1020,27,207,1,1,49,4,2,0.5
1021,27,564,1,1,45,25,20,0.8
1022,27,358,1,1,41,25,18,0.7
1023,27,169,1,1,27,27,21,0.8
1024,27,524,1,1,26,0,0,0.0
1025,27,760,1,1,22,8,5,0.6
1026,28,171,1,1,1920,1800,810,0.5
1027,28,65,1,1,1850,1850,925,0.5
1028,28,684,1,1,800,625,375,0.6
1029,28,616,1,1,715,565,283,0.5
1030,28,499,1,1,612,604,302,0.5
1031,28,239,1,1,570,400,200,0.5
1032,28,297,1,1,555,555,278,0.5
1033,28,448,1,1,548,420,273,0.7
1034,28,488,1,1,542,520,312,0.6
1035,28,626,1,1,527,482,241,0.5
1036,28,313,1,1,459,400,200,0.5
1037,28,721,1,1,329,314,157,0.5
1038,28,696,1,1,312,302,151,0.5
1039,28,28,1,1,308,292,117,0.4
1040,28,450,1,1,305,252,126,0.5
1041,28,582,1,1,302,282,141,0.5
1042,28,561,1,1,296,267,134,0.5
1043,28,660,1,1,287,267,160,0.6
1044,28,943,1,1,250,250,150,0.6
1045,28,382,1,1,221,221,99,0.5
1046,28,963,1,1,218,218,109,0.5
1047,28,62,1,1,160,150,75,0.5
1048,28,355,1,1,153,133,67,0.5
1049,28,147,1,1,137,133,77,0.6
1050,28,383,1,1,120,120,60,0.5
1051,28,157,1,1,92,87,44,0.5
1052,28,247,1,1,83,70,35,0.5
1053,28,24,1,1,73,73,37,0.5
1054,28,756,1,1,65,65,39,0.6
1055,28,43,1,1,56,44,22,0.5
1056,28,228,1,1,50,48,19,0.4
1057,28,937,1,1,43,35,18,0.5
1058,28,534,1,1,29,25,15,0.6
1059,28,959,1,1,23,23,12,0.5
1060,29,244,1,1,330,315,158,0.5
1061,29,395,1,1,268,265,144,0.5
1062,29,99,1,1,212,191,115,0.6
1063,29,110,1,1,92,86,69,0.8
1064,29,105,1,1,90,28,17,0.6
1065,29,685,1,1,85,66,26,0.4
1066,29,120,1,1,63,47,28,0.6
1067,29,439,1,1,42,40,20,0.5
1068,29,910,1,1,37,36,36,1.0
1069,29,270,1,1,34,18,7,0.4
1070,29,550,1,1,34,30,15,0.5
1071,29,34,1,1,30,10,5,0.5
1072,29,907,1,1,29,21,10,0.5
1073,29,41,1,1,26,24,12,0.5
1074,29,253,1,1,20,20,16,0.8
1075,29,813,1,1,18,12,10,0.8
1076,29,305,1,1,16,16,10,0.6
1077,29,17,1,1,15,0,0,0.0
1078,29,947,1,1,14,9,7,0.8
1079,29,692,1,1,11,11,6,0.5
1080,29,155,1,1,11,1,1,0.8
1081,29,904,1,1,10,9,9,1.0
1082,29,580,1,1,8,3,2,0.8
1083,29,924,1,1,6,0,0,0.0
1084,29,985,1,1,6,6,3,0.6
1085,29,109,1,1,5,5,8,1.5
1086,29,435,1,1,3,3,1,0.4
1087,29,138,1,1,3,2,2,0.8
1088,29,347,1,1,3,2,2,1.0
1089,29,58,1,1,3,3,1,0.4
1090,29,131,1,1,2,2,1,0.4
1091,29,980,1,1,0,0,0,0.0
1092,30,156,1,1,30,10,4,0.4
1093,31,796,1,1,820,700,350,0.5
1094,31,236,1,1,180,140,70,0.5
1095,31,430,1,1,22,22,4,0.2
1096,30,156,1,2,30,0,0,0.0
1097,0,648,1,2,29,29,15,0.5
1098,0,449,1,2,8,6,2,0.4
1099,1,917,1,2,2476,1761,881,0.5
1100,1,115,1,2,1844,800,640,0.8
1101,1,536,1,2,1786,1054,527,0.5
1102,1,44,1,2,1744,1404,702,0.5
1103,1,466,1,2,1580,1380,828,0.6
1104,1,941,1,2,848,818,491,0.6
1105,1,868,1,2,780,400,240,0.6
1106,1,30,1,2,707,668,334,0.5
1107,1,175,1,2,648,383,230,0.6
1108,1,974,1,2,623,581,407,0.7
1109,1,934,1,2,602,368,184,0.5
1110,1,771,1,2,515,317,159,0.5
1111,1,146,1,2,494,294,206,0.7
1112,1,143,1,2,450,427,299,0.7
1113,1,532,1,2,407,367,220,0.6
1114,1,751,1,2,390,390,312,0.8
1115,1,254,1,2,324,263,158,0.6
1116,1,735,1,2,306,281,197,0.7
1117,1,392,1,2,290,265,212,0.8
1118,1,984,1,2,287,118,71,0.6
1119,1,243,1,2,284,261,183,0.7
1120,1,756,1,2,279,236,94,0.4
1121,1,674,1,2,265,215,129,0.6
1122,1,55,1,2,245,245,147,0.6
1123,1,774,1,2,242,52,26,0.5
1124,1,39,1,2,230,195,117,0.6
1125,1,727,1,2,214,141,85,0.6
1126,1,864,1,2,192,182,109,0.6
1127,1,635,1,2,178,178,71,0.4
1128,1,812,1,2,166,151,60,0.4
1129,1,976,1,2,164,118,71,0.6
1130,1,647,1,2,160,146,70,0.5
1131,1,159,1,2,136,0,0,0.0
1132,1,929,1,2,136,125,75,0.6
1133,1,977,1,2,121,66,33,0.5
1134,1,783,1,2,110,86,43,0.5
1135,1,836,1,2,95,75,45,0.6
1136,1,160,1,2,94,78,31,0.4
1137,1,655,1,2,90,80,40,0.5
1138,1,535,1,2,80,10,3,0.3
1139,1,350,1,2,73,43,43,1.0
1140,1,314,1,2,60,40,16,0.4
1141,1,203,1,2,55,45,23,0.5
1142,1,803,1,2,54,54,38,0.7
1143,1,718,1,2,51,47,9,0.2
1144,1,58,1,2,50,10,5,0.5
1145,1,133,1,2,46,46,18,0.4
1146,1,975,1,2,45,0,0,0.0
1147,1,870,1,2,43,38,23,0.6
1148,1,530,1,2,41,41,29,0.7
1149,1,252,1,2,40,40,20,0.5
1150,1,773,1,2,37,17,14,0.8
1151,1,102,1,2,32,25,15,0.6
1152,1,892,1,2,22,14,11,0.8
1153,1,111,1,2,13,13,8,0.6
1154,1,897,1,2,13,13,8,0.6
1155,1,93,1,2,7,7,3,0.4
1156,1,940,1,2,6,6,2,0.3
1157,1,0,1,2,5,5,2,0.4
1158,1,200,1,2,5,5,4,0.8
1159,1,793,1,2,3,1,1,0.7
1160,1,699,1,2,2,2,1,0.5
1161,1,376,1,2,2,2,2,1.0
1162,2,51,1,2,6690,4990,2994,0.6
1163,2,807,1,2,4022,2996,1798,0.6
1164,2,863,1,2,3854,3000,1800,0.6
1165,2,309,1,2,2224,1102,661,0.6
1166,2,50,1,2,1147,975,585,0.6
1167,2,651,1,2,48,0,0,0.0
1168,2,229,1,2,8,0,0,0.0
1169,4,795,1,2,3490,3180,1272,0.4
1170,4,767,1,2,1350,897,314,0.4
1171,4,822,1,2,1005,655,262,0.4
1172,4,139,1,2,767,324,139,0.4
1173,4,260,1,2,470,194,78,0.4
1174,4,153,1,2,240,240,96,0.4
1175,4,610,1,2,216,216,93,0.4
1176,4,737,1,2,190,130,52,0.4
1177,4,522,1,2,140,79,32,0.4
1178,4,57,1,2,120,120,48,0.4
1179,4,753,1,2,88,18,7,0.4
1180,4,891,1,2,87,80,40,0.5
1181,4,80,1,2,46,10,4,0.4
1182,4,544,1,2,40,32,13,0.4
1183,4,6,1,2,35,35,18,0.5
1184,4,762,1,2,30,0,0,0.0
1185,4,485,1,2,30,30,15,0.5
1186,4,27,1,2,20,20,8,0.4
1187,4,517,1,2,20,20,10,0.5
1188,4,738,1,2,15,15,8,0.5
1189,5,531,1,2,835,800,320,0.4
1190,5,592,1,2,793,483,242,0.5
1191,5,563,1,2,765,665,399,0.6
1192,5,768,1,2,728,623,249,0.4
1193,5,487,1,2,652,570,285,0.5
1194,5,667,1,2,550,430,258,0.6
1195,5,636,1,2,420,350,175,0.5
1196,5,218,1,2,238,120,60,0.5
1197,5,231,1,2,99,69,55,0.8
1198,5,758,1,2,69,15,9,0.6
1199,5,106,1,2,64,11,7,0.7
1200,5,439,1,2,51,35,25,0.7
1201,5,789,1,2,45,30,15,0.5
1202,5,136,1,2,35,15,8,0.5
1203,5,800,1,2,32,20,8,0.4
1204,5,569,1,2,26,26,18,0.7
1205,5,442,1,2,20,15,6,0.4
1206,5,593,1,2,14,12,4,0.3
1207,5,503,1,2,10,10,4,0.4
1208,5,913,1,2,10,10,10,1.0
1209,5,90,1,2,3,0,0,0.0
1210,6,713,1,2,1389,829,415,0.5
1211,6,83,1,2,705,114,57,0.5
1212,6,950,1,2,580,448,224,0.5
1213,6,40,1,2,509,449,221,0.5
1214,6,543,1,2,453,400,240,0.6
1215,6,598,1,2,91,20,9,0.5
1216,6,490,1,2,89,79,59,0.8
1217,6,537,1,2,87,87,61,0.7
1218,6,576,1,2,82,63,44,0.7
1219,6,689,1,2,80,20,12,0.6
1220,6,741,1,2,60,41,21,0.5
1221,6,414,1,2,55,10,5,0.5
1222,6,970,1,2,43,20,14,0.7
1223,6,852,1,2,39,30,15,0.5
1224,6,688,1,2,18,15,11,0.7
1225,6,423,1,2,14,6,3,0.5
1226,6,180,1,2,10,10,6,0.6
1227,7,745,1,2,860,100,40,0.4
1228,7,502,1,2,616,125,50,0.4
1229,7,154,1,2,544,200,80,0.4
1230,7,268,1,2,500,300,150,0.5
1231,7,832,1,2,350,60,24,0.4
1232,7,779,1,2,320,170,68,0.4
1233,7,276,1,2,310,82,33,0.4
1234,7,85,1,2,261,50,20,0.4
1235,7,834,1,2,222,40,16,0.4
1236,7,240,1,2,148,10,2,0.2
1237,7,302,1,2,139,94,38,0.4
1238,7,515,1,2,116,50,20,0.4
1239,7,940,1,2,90,33,13,0.4
1240,7,650,1,2,85,85,34,0.4
1241,7,16,1,2,30,4,2,0.4
1242,7,523,1,2,7,4,2,0.4
1243,8,548,1,2,315,300,150,0.5
1244,8,862,1,2,250,45,18,0.4
1245,8,872,1,2,157,115,46,0.4
1246,8,978,1,2,140,122,73,0.6
1247,8,374,1,2,124,56,34,0.6
1248,8,479,1,2,100,63,32,0.5
1249,8,961,1,2,95,85,43,0.5
1250,8,623,1,2,80,60,24,0.4
1251,8,12,1,2,67,67,34,0.5
1252,8,759,1,2,57,5,3,0.5
1253,8,594,1,2,45,20,12,0.6
1254,8,906,1,2,38,38,19,0.5
1255,8,521,1,2,37,2,1,0.4
1256,8,672,1,2,32,32,16,0.5
1257,8,699,1,2,24,6,3,0.5
1258,8,560,1,2,14,9,4,0.4
1259,8,170,1,2,4,4,2,0.6
1260,8,703,1,2,2,1,0,0.4
1261,9,287,1,2,770,150,75,0.5
1262,9,500,1,2,289,236,118,0.5
1263,9,603,1,2,270,120,48,0.4
1264,9,791,1,2,256,21,11,0.5
1265,9,888,1,2,194,0,0,0.0
1266,9,846,1,2,171,0,0,0.0
1267,9,348,1,2,160,140,56,0.4
1268,9,455,1,2,120,50,25,0.5
1269,9,71,1,2,112,30,15,0.5
1270,9,504,1,2,103,101,51,0.5
1271,9,99,1,2,102,90,54,0.6
1272,9,591,1,2,98,14,8,0.6
1273,9,58,1,2,96,95,48,0.5
1274,9,132,1,2,94,56,34,0.6
1275,9,123,1,2,88,0,0,0.0
1276,9,956,1,2,66,63,38,0.6
1277,9,849,1,2,51,5,3,0.6
1278,9,695,1,2,50,0,0,0.0
1279,9,654,1,2,46,46,23,0.5
1280,9,302,1,2,38,2,1,0.5
1281,9,568,1,2,11,6,2,0.4
1282,10,628,1,2,953,953,477,0.5
1283,10,717,1,2,938,938,375,0.4
1284,10,426,1,2,810,710,284,0.4
1285,10,419,1,2,801,770,308,0.4
1286,10,13,1,2,784,721,288,0.4
1287,10,939,1,2,760,760,380,0.5
1288,10,242,1,2,300,300,120,0.4
1289,10,267,1,2,230,210,84,0.4
1290,10,571,1,2,193,94,56,0.6
1291,10,478,1,2,187,187,112,0.6
1292,10,761,1,2,150,150,60,0.4
1293,10,731,1,2,96,96,38,0.4
1294,10,82,1,2,93,47,24,0.5
1295,10,9,1,2,86,86,34,0.4
1296,10,680,1,2,85,60,30,0.5
1297,10,185,1,2,30,30,15,0.5
1298,10,177,1,2,28,20,8,0.4
1299,10,418,1,2,18,18,7,0.4
1300,10,597,1,2,8,4,2,0.4
1301,11,497,1,2,697,657,263,0.4
1302,11,688,1,2,689,669,335,0.5
1303,11,664,1,2,550,350,140,0.4
1304,11,747,1,2,541,526,184,0.4
1305,11,98,1,2,534,467,187,0.4
1306,11,151,1,2,520,520,208,0.4
1307,11,927,1,2,481,411,164,0.4
1308,11,4,1,2,359,331,166,0.5
1309,11,859,1,2,354,191,57,0.3
1310,11,26,1,2,202,142,43,0.3
1311,11,70,1,2,161,5,2,0.3
1312,11,498,1,2,140,20,6,0.3
1313,11,391,1,2,109,30,15,0.5
1314,11,682,1,2,93,50,20,0.4
1315,11,545,1,2,90,45,20,0.5
1316,11,211,1,2,55,43,13,0.3
1317,11,549,1,2,31,26,8,0.3
1318,11,66,1,2,28,7,3,0.4
1319,11,258,1,2,27,22,9,0.4
1320,11,681,1,2,11,8,3,0.4
1321,11,69,1,2,9,7,3,0.4
1322,11,68,1,2,8,6,1,0.1
1323,11,166,1,2,7,2,1,0.3
1324,11,928,1,2,6,2,1,0.4
1325,11,150,1,2,6,5,2,0.3
1326,12,886,1,2,1195,800,400,0.5
1327,12,935,1,2,625,534,360,0.7
1328,12,644,1,2,375,205,103,0.5
1329,12,518,1,2,340,240,144,0.6
1330,12,458,1,2,238,202,202,1.0
1331,12,137,1,2,170,25,13,0.5
1332,12,744,1,2,75,75,45,0.6
1333,12,197,1,2,14,14,10,0.7
1334,12,520,1,2,13,13,13,1.0
1335,12,405,1,2,5,0,0,0.0
1336,13,971,1,2,2546,2296,918,0.4
1337,13,140,1,2,1394,1263,1137,0.9
1338,13,572,1,2,427,365,219,0.6
1339,13,539,1,2,325,279,111,0.4
1340,13,967,1,2,303,271,163,0.6
1341,13,946,1,2,196,146,88,0.6
1342,13,278,1,2,160,130,91,0.7
1343,13,495,1,2,127,80,80,1.0
1344,13,921,1,2,122,104,94,0.9
1345,13,902,1,2,101,51,20,0.4
1346,13,425,1,2,84,67,67,1.0
1347,13,894,1,2,72,22,18,0.8
1348,13,542,1,2,70,50,45,0.9
1349,13,809,1,2,68,57,29,0.5
1350,13,168,1,2,60,36,25,0.7
1351,13,32,1,2,53,52,52,1.0
1352,13,351,1,2,52,50,60,1.2
1353,13,750,1,2,43,32,13,0.4
1354,13,657,1,2,40,38,38,1.0
1355,13,266,1,2,32,13,6,0.5
1356,13,399,1,2,29,29,15,0.5
1357,13,438,1,2,25,25,10,0.4
1358,13,662,1,2,17,2,1,0.5
1359,13,540,1,2,17,17,7,0.4
1360,13,52,1,2,15,10,10,1.0
1361,13,652,1,2,12,12,6,0.5
1362,13,588,1,2,10,8,3,0.4
1363,13,966,1,2,4,4,4,1.0
1364,13,8,1,2,3,3,3,1.0
1365,14,81,1,2,1179,165,66,0.4
1366,14,386,1,2,85,33,13,0.4
1367,15,746,1,2,470,282,141,0.5
1368,15,282,1,2,405,243,122,0.5
1369,15,125,1,2,191,120,60,0.5
1370,15,503,1,2,127,76,38,0.5
1371,16,690,1,2,909,855,561,0.7
1372,16,873,1,2,547,479,294,0.6
1373,16,538,1,2,484,454,289,0.6
1374,16,135,1,2,480,430,302,0.7
1375,16,335,1,2,440,366,246,0.7
1376,16,21,1,2,399,369,292,0.8
1377,16,428,1,2,371,327,208,0.6
1378,16,880,1,2,342,299,191,0.6
1379,16,73,1,2,335,292,172,0.6
1380,16,205,1,2,296,259,141,0.5
1381,16,869,1,2,289,261,173,0.7
1382,16,570,1,2,267,244,155,0.6
1383,16,575,1,2,251,198,135,0.7
1384,16,7,1,2,208,173,117,0.7
1385,16,389,1,2,200,174,107,0.6
1386,16,879,1,2,163,145,84,0.6
1387,16,613,1,2,151,138,80,0.6
1388,16,290,1,2,134,122,66,0.5
1389,16,789,1,2,131,121,71,0.6
1390,16,533,1,2,113,107,66,0.6
1391,16,333,1,2,107,64,60,0.9
1392,16,350,1,2,98,73,47,0.6
1393,16,380,1,2,92,89,53,0.6
1394,16,847,1,2,90,81,47,0.6
1395,16,706,1,2,76,66,36,0.6
1396,16,558,1,2,68,52,31,0.6
1397,16,973,1,2,61,52,29,0.6
1398,16,614,1,2,60,57,30,0.5
1399,16,14,1,2,45,43,26,0.6
1400,16,390,1,2,31,31,15,0.5
1401,16,887,1,2,28,23,13,0.5
1402,16,965,1,2,27,19,12,0.6
1403,16,5,1,2,12,12,6,0.5
1404,16,25,1,2,9,7,4,0.6
1405,16,576,1,2,6,6,3,0.5
1406,16,716,1,2,3,3,2,0.5
1407,17,245,1,2,333,313,188,0.6
1408,17,931,1,2,230,190,114,0.6
1409,17,420,1,2,38,38,19,0.5
1410,17,274,1,2,28,28,17,0.6
1411,17,961,1,2,11,9,5,0.5
1412,17,79,1,2,6,6,3,0.5
1413,17,308,1,2,2,1,1,0.6
1414,17,246,1,2,1,1,1,0.6
1415,18,790,1,2,1340,990,396,0.4
1416,18,316,1,2,344,179,72,0.4
1417,18,196,1,2,333,202,61,0.3
1418,18,47,1,2,314,305,122,0.4
1419,18,989,1,2,54,54,22,0.4
1420,18,281,1,2,17,17,7,0.4
1421,19,969,1,2,2450,992,893,0.9
1422,19,269,1,2,1050,157,79,0.5
1423,19,262,1,2,970,470,282,0.6
1424,19,344,1,2,724,680,408,0.6
1425,19,446,1,2,604,262,157,0.6
1426,19,650,1,2,515,275,165,0.6
1427,19,436,1,2,491,193,116,0.6
1428,19,354,1,2,420,170,102,0.6
1429,19,501,1,2,404,182,109,0.6
1430,19,639,1,2,398,248,124,0.5
1431,19,645,1,2,391,311,218,0.7
1432,19,3,1,2,382,200,120,0.6
1433,19,748,1,2,245,115,69,0.6
1434,19,315,1,2,184,134,80,0.6
1435,19,641,1,2,156,100,70,0.7
1436,19,757,1,2,155,120,72,0.6
1437,19,964,1,2,144,80,48,0.6
1438,19,646,1,2,121,40,36,0.9
1439,19,483,1,2,120,75,45,0.6
1440,19,158,1,2,118,56,34,0.6
1441,19,761,1,2,80,70,42,0.6
1442,19,114,1,2,64,20,12,0.6
1443,19,422,1,2,52,50,30,0.6
1444,19,235,1,2,46,10,6,0.6
1445,19,77,1,2,34,34,20,0.6
1446,19,728,1,2,21,15,9,0.6
1447,19,677,1,2,20,17,13,0.8
1448,20,911,1,2,17000,15000,4500,0.3
1449,20,264,1,2,602,542,163,0.3
1450,20,285,1,2,517,461,277,0.6
1451,20,619,1,2,505,500,250,0.5
1452,20,311,1,2,360,280,56,0.2
1453,20,74,1,2,300,100,50,0.5
1454,20,556,1,2,261,231,69,0.3
1455,20,238,1,2,218,133,67,0.5
1456,20,691,1,2,210,200,80,0.4
1457,20,457,1,2,170,150,120,0.8
1458,20,434,1,2,165,80,40,0.5
1459,20,470,1,2,140,140,56,0.4
1460,20,435,1,2,90,90,45,0.5
1461,20,445,1,2,80,50,40,0.8
1462,20,277,1,2,75,70,35,0.5
1463,20,525,1,2,32,20,4,0.2
1464,20,783,1,2,20,16,5,0.3
1465,20,755,1,2,11,6,4,0.6
1466,20,388,1,2,10,8,4,0.5
1467,20,452,1,2,8,4,3,0.8
1468,20,781,1,2,8,8,4,0.5
1469,20,679,1,2,3,3,1,0.2
1470,21,808,1,2,2444,2300,920,0.4
1471,21,885,1,2,2141,2000,1060,0.5
1472,21,878,1,2,1071,1050,725,0.7
1473,21,288,1,2,869,869,415,0.5
1474,21,259,1,2,772,755,483,0.6
1475,21,726,1,2,601,601,355,0.6
1476,21,371,1,2,515,515,322,0.6
1477,21,216,1,2,510,470,291,0.6
1478,21,415,1,2,497,497,316,0.6
1479,21,104,1,2,460,447,268,0.6
1480,21,289,1,2,320,300,150,0.5
1481,21,233,1,2,255,235,164,0.7
1482,21,117,1,2,255,241,193,0.8
1483,21,897,1,2,163,120,72,0.6
1484,21,462,1,2,67,66,35,0.5
1485,21,729,1,2,50,50,25,0.5
1486,21,1,1,2,49,49,49,1.0
1487,21,552,1,2,28,28,14,0.5
1488,21,343,1,2,25,15,3,0.2
1489,21,54,1,2,10,10,6,0.6
1490,21,251,1,2,9,9,5,0.6
1491,21,802,1,2,8,7,6,0.8
1492,21,178,1,2,7,3,2,0.5
1493,21,234,1,2,5,0,0,0.0
1494,21,708,1,2,4,4,2,0.5
1495,21,96,1,2,3,0,0,0.0
1496,22,764,1,2,2130,2080,832,0.4
1497,22,938,1,2,1126,994,497,0.5
1498,22,559,1,2,318,300,150,0.5
1499,22,643,1,2,262,242,48,0.2
1500,22,634,1,2,259,219,110,0.5
1501,22,507,1,2,200,150,75,0.5
1502,22,642,1,2,100,50,20,0.4
1503,22,957,1,2,67,47,24,0.5
1504,22,637,1,2,18,13,5,0.4
1505,23,433,1,2,156,138,191,1.4
1506,23,61,1,2,70,0,0,0.0
1507,23,519,1,2,42,7,4,0.6
1508,23,219,1,2,20,5,3,0.5
1509,23,126,1,2,15,5,4,0.7
1510,23,334,1,2,7,7,4,0.5
1511,23,106,1,2,6,6,4,0.7
1512,23,665,1,2,5,5,3,0.6
1513,23,607,1,2,1,1,1,0.9
1514,24,630,1,2,886,876,876,1.0
1515,24,491,1,2,302,228,160,0.7
1516,24,505,1,2,234,234,70,0.3
1517,24,71,1,2,178,69,55,0.8
1518,24,666,1,2,150,86,69,0.8
1519,24,86,1,2,44,3,2,0.8
1520,24,600,1,2,39,29,17,0.6
1521,24,440,1,2,18,13,8,0.6
1522,24,363,1,2,10,0,0,0.0
1523,26,778,1,2,13955,13250,6625,0.5
1524,26,261,1,2,10887,10800,5400,0.5
1525,26,443,1,2,6950,5950,2678,0.5
1526,26,687,1,2,6043,4150,2490,0.6
1527,26,444,1,2,1650,1000,500,0.5
1528,26,198,1,2,1627,1535,844,0.6
1529,26,786,1,2,1621,780,390,0.5
1530,26,280,1,2,1280,1230,615,0.5
1531,26,849,1,2,1130,980,490,0.5
1532,26,407,1,2,765,660,330,0.5
1533,26,99,1,2,580,230,115,0.5
1534,26,304,1,2,476,376,226,0.6
1535,26,93,1,2,470,450,360,0.8
1536,26,426,1,2,460,400,240,0.6
1537,26,278,1,2,428,400,240,0.6
1538,26,176,1,2,370,280,224,0.8
1539,26,340,1,2,363,255,128,0.5
1540,26,103,1,2,360,300,150,0.5
1541,26,820,1,2,298,160,112,0.7
1542,26,942,1,2,290,280,140,0.5
1543,26,357,1,2,240,170,136,0.8
1544,26,350,1,2,207,160,112,0.7
1545,26,182,1,2,202,190,95,0.5
1546,26,604,1,2,198,168,76,0.5
1547,26,272,1,2,195,160,96,0.6
1548,26,78,1,2,186,155,77,0.5
1549,26,829,1,2,170,170,85,0.5
1550,26,325,1,2,162,119,59,0.5
1551,26,697,1,2,154,126,63,0.5
1552,26,579,1,2,150,100,60,0.6
1553,26,649,1,2,114,14,6,0.4
1554,26,587,1,2,100,80,40,0.5
1555,26,982,1,2,100,100,50,0.5
1556,26,551,1,2,80,70,35,0.5
1557,26,373,1,2,70,50,35,0.7
1558,26,215,1,2,56,36,22,0.6
1559,26,493,1,2,41,31,18,0.6
1560,26,306,1,2,35,35,25,0.7
1561,26,241,1,2,26,5,3,0.5
1562,26,723,1,2,23,23,16,0.7
1563,26,553,1,2,21,16,16,1.0
1564,26,577,1,2,17,17,7,0.4
1565,26,936,1,2,15,9,3,0.3
1566,26,173,1,2,4,3,2,0.7
1567,27,564,1,2,60,40,32,0.8
1568,27,358,1,2,55,28,20,0.7
1569,27,766,1,2,52,20,10,0.5
1570,27,169,1,2,28,20,16,0.8
1571,27,524,1,2,26,0,0,0.0
1572,27,760,1,2,24,9,5,0.6
1573,27,207,1,2,9,9,5,0.6
1574,28,171,1,2,1920,1800,810,0.5
1575,28,684,1,2,1030,1030,618,0.6
1576,28,65,1,2,949,850,425,0.5
1577,28,616,1,2,750,730,365,0.5
1578,28,239,1,2,720,523,209,0.4
1579,28,488,1,2,542,520,312,0.6
1580,28,626,1,2,483,350,210,0.6
1581,28,297,1,2,480,290,145,0.5
1582,28,448,1,2,470,420,231,0.6
1583,28,313,1,2,447,447,224,0.5
1584,28,696,1,2,362,265,133,0.5
1585,28,499,1,2,326,310,155,0.5
1586,28,561,1,2,292,245,123,0.5
1587,28,28,1,2,291,240,72,0.3
1588,28,660,1,2,280,200,120,0.6
1589,28,582,1,2,272,192,115,0.6
1590,28,450,1,2,235,190,114,0.6
1591,28,963,1,2,179,150,105,0.7
1592,28,62,1,2,160,150,75,0.5
1593,28,355,1,2,153,133,67,0.5
1594,28,383,1,2,120,120,60,0.5
1595,28,721,1,2,118,90,45,0.5
1596,28,43,1,2,104,40,24,0.6
1597,28,382,1,2,95,85,68,0.8
1598,28,943,1,2,90,90,54,0.6
1599,28,147,1,2,87,85,38,0.5
1600,28,247,1,2,83,70,35,0.5
1601,28,24,1,2,73,73,37,0.5
1602,28,228,1,2,50,48,19,0.4
1603,28,756,1,2,47,47,28,0.6
1604,28,937,1,2,37,22,11,0.5
1605,28,534,1,2,27,20,12,0.6
1606,28,959,1,2,23,20,12,0.6
1607,28,693,1,2,4,4,2,0.5
1608,29,244,1,2,325,230,115,0.5
1609,29,395,1,2,278,268,161,0.6
1610,29,99,1,2,201,191,115,0.6
1611,29,110,1,2,86,83,66,0.8
