,DEPARTAMENTO,MUNICIPIO,CULTIVO,PERIODO,Área Sembrada(ha),Área Cosechada(ha),Producción(t),Rendimiento(t/ha)
914,16,205,2,1,1828,1554,1571,1.0
915,16,135,2,1,1760,1399,1533,1.1
916,16,570,2,1,1757,1492,1559,1.0
917,16,7,2,1,1317,1109,1215,1.1
918,16,14,2,1,1055,853,863,1.0
919,16,290,2,1,1046,870,968,1.1
920,16,380,2,1,1016,849,930,1.1
921,16,73,2,1,788,695,785,1.1
922,16,880,2,1,748,631,691,1.1
923,16,690,2,1,743,620,679,1.1
924,16,25,2,1,89,72,76,1.1
925,17,931,2,1,1343,1256,827,0.7
926,17,961,2,1,1166,1098,723,0.7
927,17,79,2,1,727,635,418,0.7
928,17,420,2,1,631,600,395,0.7
929,17,752,2,1,492,460,303,0.7
930,17,274,2,1,384,374,246,0.7
931,17,308,2,1,383,289,190,0.7
932,17,686,2,1,373,338,222,0.7
933,17,245,2,1,238,178,117,0.7
934,17,375,2,1,124,114,75,0.7
935,18,196,2,1,11564,10242,6744,0.7
936,18,790,2,1,4979,4625,3046,0.7
937,18,316,2,1,2579,2381,1568,0.7
938,18,47,2,1,1048,881,580,0.7
939,19,501,2,1,1343,1164,1569,1.3
940,19,446,2,1,742,627,918,1.5
941,19,757,2,1,344,298,402,1.3
942,19,269,2,1,250,200,253,1.3
943,19,262,2,1,242,217,274,1.3
944,19,748,2,1,234,207,377,1.8
945,19,964,2,1,193,167,169,1.0
946,19,677,2,1,27,26,24,0.9
947,19,235,2,1,26,21,27,1.3
948,20,435,2,1,4897,4233,4281,1.0
949,20,755,2,1,3464,3061,3870,1.3
950,20,108,2,1,3191,2776,2807,1.0
951,20,206,2,1,2531,2223,2435,1.1
952,20,53,2,1,1940,1644,1524,0.9
953,20,15,2,1,1935,1671,1760,1.1
954,20,286,2,1,1922,1614,2448,1.5
955,20,213,2,1,1809,1657,1816,1.1
956,20,865,2,1,1691,1523,1027,0.7
957,20,781,2,1,1587,1401,1771,1.3
958,20,714,2,1,1575,1448,1098,0.8
959,20,417,2,1,1307,1156,1655,1.4
960,20,767,2,1,1207,1046,1074,1.0
961,20,285,2,1,899,830,839,1.0
962,20,287,2,1,894,818,690,0.8
963,20,770,2,1,874,754,953,1.3
964,20,457,2,1,861,787,597,0.8
965,20,445,2,1,799,719,606,0.8
966,20,452,2,1,795,703,474,0.7
967,20,277,2,1,725,657,443,0.7
968,20,972,2,1,460,425,430,1.0
969,20,167,2,1,458,405,410,1.0
970,20,33,2,1,356,283,286,1.0
971,20,725,2,1,334,281,213,0.8
972,20,619,2,1,326,315,213,0.7
973,20,590,2,1,305,274,231,0.8
974,20,317,2,1,214,211,206,1.0
975,20,412,2,1,196,147,268,1.8
976,20,798,2,1,145,133,157,1.2
977,20,352,2,1,105,97,94,1.0
978,20,866,2,1,104,98,99,1.0
979,20,627,2,1,86,79,73,0.9
980,20,238,2,1,64,64,64,1.0
981,20,476,2,1,47,42,35,0.8
982,20,914,2,1,41,37,31,0.8
983,20,385,2,1,11,11,12,1.1
984,20,384,2,1,10,10,11,1.0
985,20,679,2,1,5,5,3,0.7
986,21,54,2,1,1794,1634,1076,0.7
987,21,897,2,1,1648,1491,1668,1.1
988,21,708,2,1,1606,1437,1211,0.8
989,21,808,2,1,1493,1354,1515,1.1
990,21,216,2,1,1387,1204,1014,0.8
991,21,234,2,1,1382,1257,1406,1.1
992,21,462,2,1,1281,1158,1657,1.4
993,21,726,2,1,1163,952,1065,1.1
994,21,104,2,1,1149,994,1112,1.1
995,21,441,2,1,1124,1052,1177,1.1
996,21,343,2,1,1118,1060,698,0.7
997,21,259,2,1,987,876,1597,1.8
998,21,117,2,1,985,860,1430,1.7
999,21,289,2,1,900,826,924,1.1
1000,21,371,2,1,734,598,669,1.1
1001,21,251,2,1,680,620,693,1.1
1002,21,552,2,1,661,580,649,1.1
1003,21,96,2,1,483,428,479,1.1
1004,21,178,2,1,424,391,438,1.1
1005,21,669,2,1,382,335,611,1.8
1006,21,584,2,1,372,343,384,1.1
1007,21,953,2,1,304,265,296,1.1
1008,21,1,2,1,300,258,216,0.8
1009,21,802,2,1,278,248,163,0.7
1010,21,878,2,1,260,220,246,1.1
1011,21,188,2,1,196,170,190,1.1
1012,21,415,2,1,196,178,199,1.1
1013,21,460,2,1,145,132,147,1.1
1014,21,377,2,1,143,116,129,1.1
1015,21,955,2,1,125,121,136,1.1
1016,21,429,2,1,114,90,100,1.1
1017,21,729,2,1,68,64,44,0.7
1018,21,233,2,1,49,48,31,0.7
1019,21,583,2,1,45,39,26,0.7
1020,21,118,2,1,7,7,10,1.4
1021,21,288,2,1,4,4,4,1.1
1022,22,507,2,1,225,209,282,1.3
1023,23,334,2,1,3867,3056,3347,1.1
1024,23,126,2,1,3823,2779,2845,1.0
1025,23,665,2,1,2904,1990,2505,1.3
1026,23,607,2,1,2269,1915,2017,1.1
1027,23,199,2,1,2036,1497,1892,1.3
1028,23,61,2,1,1904,1307,1355,1.0
1029,23,299,2,1,1867,1419,1196,0.8
1030,23,219,2,1,1585,1222,1029,0.8
1031,23,519,2,1,1268,886,896,1.0
1032,23,106,2,1,1066,708,728,1.0
1033,23,710,2,1,644,545,597,1.1
1034,23,433,2,1,523,376,383,1.0
1035,24,86,2,1,7343,5571,7981,1.4
1036,24,805,2,1,6184,4426,4475,1.0
1037,24,792,2,1,4944,3846,4977,1.3
1038,24,600,2,1,4739,3657,5239,1.4
1039,24,491,2,1,4557,3463,4668,1.3
1040,24,45,2,1,4477,3342,3746,1.1
1041,24,411,2,1,3693,2753,3248,1.2
1042,24,666,2,1,3593,3081,2726,0.9
1043,24,363,2,1,2778,2366,3987,1.7
1044,24,71,2,1,2671,2002,2699,1.3
1045,24,505,2,1,1775,1412,1309,0.9
1046,24,249,2,1,1214,1003,1323,1.3
1047,24,630,2,1,491,369,373,1.0
1048,24,440,2,1,57,43,29,0.7
1049,26,829,2,1,4229,3466,4381,1.3
1050,26,736,2,1,2485,2106,2722,1.3
1051,26,936,2,1,2484,1977,3499,1.8
1052,26,587,2,1,2162,1739,2637,1.5
1053,26,778,2,1,2118,1920,2103,1.1
1054,26,49,2,1,1896,1645,2772,1.7
1055,26,241,2,1,1782,1518,1962,1.3
1056,26,212,2,1,1742,1325,1675,1.3
1057,26,609,2,1,1708,1460,1887,1.3
1058,26,553,2,1,1549,1270,1392,1.1
1059,26,221,2,1,1500,1277,1650,1.3
1060,26,551,2,1,1439,1314,1439,1.1
1061,26,687,2,1,1299,1106,729,0.7
1062,26,350,2,1,1268,1082,1398,1.3
1063,26,493,2,1,1198,1061,1934,1.8
1064,26,508,2,1,1166,967,1629,1.7
1065,26,172,2,1,1130,920,1189,1.3
1066,26,844,2,1,1082,909,1379,1.5
1067,26,632,2,1,1027,850,1099,1.3
1068,26,176,2,1,958,818,689,0.8
1069,26,280,2,1,908,736,744,1.0
1070,26,604,2,1,876,735,743,1.0
1071,26,982,2,1,829,702,852,1.2
1072,26,261,2,1,803,710,917,1.3
1073,26,718,2,1,789,694,702,1.0
1074,26,325,2,1,780,698,764,1.1
1075,26,579,2,1,748,615,777,1.3
1076,26,820,2,1,732,600,506,0.8
1077,26,75,2,1,649,572,723,1.3
1078,26,373,2,1,571,506,554,1.1
1079,26,306,2,1,554,472,861,1.8
1080,26,103,2,1,536,435,733,1.7
1081,26,76,2,1,513,457,423,0.9
1082,26,900,2,1,423,355,418,1.2
1083,26,364,2,1,417,360,607,1.7
1084,26,400,2,1,414,343,443,1.3
1085,26,93,2,1,394,338,570,1.7
1086,26,304,2,1,393,325,411,1.3
1087,26,291,2,1,380,293,297,1.0
1088,26,16,2,1,338,298,502,1.7
1089,26,357,2,1,334,286,370,1.3
1090,26,849,2,1,322,279,353,1.3
1091,26,215,2,1,302,267,338,1.3
1092,26,942,2,1,301,259,280,1.1
1093,26,723,2,1,204,176,297,1.7
1094,26,783,2,1,201,149,125,0.8
1095,26,407,2,1,193,164,212,1.3
1096,26,99,2,1,185,171,216,1.3
1097,26,853,2,1,150,140,181,1.3
1098,26,368,2,1,148,136,206,1.5
1099,26,173,2,1,137,120,154,1.3
1100,26,461,2,1,122,77,99,1.3
1101,26,345,2,1,109,91,61,0.7
1102,26,182,2,1,104,91,118,1.3
1103,26,340,2,1,100,89,82,0.9
1104,26,10,2,1,99,90,152,1.7
1105,26,961,2,1,99,89,115,1.3
1106,26,330,2,1,96,79,120,1.5
1107,26,557,2,1,94,85,86,1.0
1108,26,509,2,1,89,76,98,1.3
1109,26,401,2,1,79,66,78,1.2
1110,26,161,2,1,71,58,85,1.5
1111,26,740,2,1,68,65,55,0.8
1112,26,292,2,1,47,37,47,1.3
1113,26,444,2,1,41,36,47,1.3
1114,26,272,2,1,38,36,60,1.7
1115,26,426,2,1,35,31,39,1.3
1116,26,742,2,1,32,29,30,1.0
1117,26,443,2,1,26,26,33,1.3
1118,26,474,2,1,16,13,9,0.7
1119,26,764,2,1,14,14,12,0.8
1120,26,113,2,1,12,11,14,1.3
1121,26,278,2,1,9,9,11,1.3
1122,26,786,2,1,8,8,10,1.3
1123,26,141,2,1,4,3,2,0.7
1124,28,616,2,1,13083,10529,8873,0.8
1125,28,65,2,1,10745,9044,9145,1.0
1126,28,450,2,1,8938,7494,5683,0.8
1127,28,382,2,1,8832,7527,6342,0.8
1128,28,171,2,1,7668,6608,6098,0.9
1129,28,696,2,1,6428,5126,3456,0.7
1130,28,684,2,1,6073,5309,6711,1.3
1131,28,561,2,1,5872,5310,8949,1.7
1132,28,313,2,1,5764,4854,8181,1.7
1133,28,721,2,1,4101,3620,3050,0.8
1134,28,43,2,1,3906,3289,2772,0.8
1135,28,247,2,1,3811,3248,2138,0.7
1136,28,959,2,1,3634,3151,2921,0.9
1137,28,582,2,1,2388,1928,1625,0.8
1138,28,157,2,1,2035,1790,3263,1.8
1139,28,963,2,1,1885,1665,1403,0.8
1140,28,24,2,1,1878,1756,1474,0.8
1141,28,378,2,1,1818,1634,1239,0.8
1142,28,383,2,1,1759,1560,1183,0.8
1143,28,937,2,1,1504,1249,947,0.8
1144,28,239,2,1,1423,1180,795,0.7
1145,28,943,2,1,1363,1231,2244,1.8
1146,28,297,2,1,1287,1098,740,0.7
1147,28,122,2,1,1259,1107,933,0.8
1148,28,626,2,1,1113,932,628,0.7
1149,28,787,2,1,1040,936,1183,1.3
1150,28,28,2,1,916,778,721,0.9
1151,28,488,2,1,470,415,383,0.9
1152,28,693,2,1,314,297,250,0.8
1153,28,660,2,1,302,258,174,0.7
1154,28,448,2,1,265,232,153,0.7
1155,28,756,2,1,262,218,144,0.7
1156,28,62,2,1,226,202,369,1.8
1157,28,499,2,1,186,154,117,0.8
1158,28,534,2,1,129,124,114,0.9
1159,28,528,2,1,116,104,96,0.9
1160,28,228,2,1,64,55,51,0.9
1161,28,846,2,1,10,10,9,0.9
1162,29,813,2,1,6114,4741,5593,1.2
1163,29,253,2,1,6083,4915,6212,1.3
1164,29,41,2,1,4599,3793,2877,0.8
1165,29,120,2,1,4375,3235,3699,1.1
1166,29,907,2,1,4170,3428,3553,1.0
1167,29,910,2,1,3973,3432,3181,0.9
1168,29,256,2,1,3429,3110,2358,0.8
1169,29,685,2,1,2773,2354,2579,1.1
1170,29,58,2,1,2249,1931,1271,0.7
1171,29,110,2,1,1805,1535,1035,0.7
1172,29,99,2,1,1503,1341,1130,0.8
1173,29,904,2,1,1479,1329,1680,1.3
1174,29,395,2,1,1456,1281,843,0.7
1175,29,17,2,1,1434,969,1634,1.7
1176,29,305,2,1,1354,1219,1233,1.0
1177,29,947,2,1,1182,1095,830,0.8
1178,29,244,2,1,1065,979,1785,1.8
1179,29,550,2,1,948,857,564,0.7
1180,29,979,2,1,923,775,849,1.1
1181,29,336,2,1,857,767,647,0.8
1182,29,692,2,1,751,636,429,0.7
1183,29,270,2,1,670,617,780,1.3
1184,29,924,2,1,657,511,689,1.3
1185,29,129,2,1,656,616,622,1.0
1186,29,413,2,1,651,587,495,0.8
1187,29,952,2,1,617,596,392,0.7
1188,29,677,2,1,566,510,439,0.9
1189,29,439,2,1,545,502,846,1.7
1190,29,347,2,1,520,455,537,1.2
1191,29,625,2,1,492,449,568,1.3
1192,29,769,2,1,489,438,295,0.7
1193,29,109,2,1,487,430,388,0.9
1194,29,435,2,1,438,411,347,0.8
1195,29,131,2,1,412,350,295,0.8
1196,29,580,2,1,353,334,253,0.8
1197,29,155,2,1,336,279,235,0.8
1198,29,980,2,1,294,286,241,0.8
1199,29,34,2,1,226,210,142,0.7
1200,29,263,2,1,183,168,142,0.8
1201,1,35,2,2,10354,8230,10029,1.2
1202,1,201,2,2,10129,8112,9849,1.2
1203,1,711,2,2,7843,6091,7638,1.3
1204,1,210,2,2,6886,4938,6695,1.4
1205,1,93,2,2,6570,5441,6281,1.2
1206,1,91,2,2,6454,4946,6263,1.3
1207,1,0,2,2,3523,3012,3352,1.1
1208,1,392,2,2,2651,2299,2554,1.1
1209,1,119,2,2,2445,2091,2281,1.1
1210,1,836,2,2,2437,2115,2321,1.1
1211,1,312,2,2,2422,1924,2330,1.2
1212,1,783,2,2,2388,2008,2270,1.1
1213,1,396,2,2,2383,1952,2294,1.2
1214,1,160,2,2,2241,2006,2046,1.0
1215,1,799,2,2,2173,1949,2034,1.0
1216,1,252,2,2,2041,1809,1856,1.0
1217,1,30,2,2,1955,1670,1825,1.1
1218,1,864,2,2,1886,1658,1759,1.1
1219,1,42,2,2,1862,1614,1781,1.1
1220,1,630,2,2,1818,1452,1737,1.2
1221,1,451,2,2,1777,1596,1638,1.0
1222,1,516,2,2,1733,1477,1607,1.1
1223,1,243,2,2,1727,1543,1613,1.0
1224,1,699,2,2,1717,1610,1567,1.0
1225,1,532,2,2,1573,1384,1467,1.1
1226,1,398,2,2,1534,1249,1443,1.2
1227,1,599,2,2,1505,1363,1400,1.0
1228,1,976,2,2,1453,1269,1337,1.1
1229,1,774,2,2,1420,1257,1316,1.0
1230,1,58,2,2,1282,1100,1205,1.1
1231,1,803,2,2,1147,999,1015,1.0
1232,1,718,2,2,1144,1015,1086,1.1
1233,1,75,2,2,1119,1027,1041,1.0
1234,1,837,2,2,1111,955,1080,1.1
1235,1,379,2,2,1085,897,1051,1.2
1236,1,870,2,2,1072,881,1038,1.2
1237,1,111,2,2,1021,948,906,1.0
1238,1,930,2,2,999,890,912,1.0
1239,1,376,2,2,989,884,900,1.0
1240,1,37,2,2,963,854,914,1.1
1241,1,773,2,2,941,845,893,1.1
1242,1,897,2,2,860,788,808,1.0
1243,1,144,2,2,830,730,778,1.1
1244,1,727,2,2,787,699,753,1.1
1245,1,19,2,2,756,667,682,1.0
1246,1,944,2,2,753,603,718,1.2
1247,1,337,2,2,723,665,618,0.9
1248,1,341,2,2,716,606,684,1.1
1249,1,793,2,2,712,636,687,1.1
1250,1,739,2,2,695,610,628,1.0
1251,1,29,2,2,690,573,643,1.1
1252,1,102,2,2,661,604,622,1.0
1253,1,314,2,2,645,576,581,1.0
1254,1,61,2,2,645,536,603,1.1
1255,1,940,2,2,589,492,545,1.1
1256,1,203,2,2,560,518,523,1.0
1257,1,929,2,2,557,499,502,1.0
1258,1,892,2,2,545,463,505,1.1
1259,1,350,2,2,514,452,485,1.1
1260,1,494,2,2,503,420,460,1.1
1261,1,941,2,2,413,364,383,1.1
1262,1,555,2,2,400,352,383,1.1
1263,1,410,2,2,397,355,369,1.0
1264,1,974,2,2,334,289,314,1.1
1265,1,975,2,2,332,299,309,1.0
1266,1,39,2,2,286,249,271,1.1
1267,1,735,2,2,285,246,276,1.1
1268,1,36,2,2,282,242,268,1.1
1269,1,602,2,2,281,245,268,1.1
1270,1,344,2,2,244,212,224,1.1
1271,1,133,2,2,243,226,227,1.0
1272,1,339,2,2,239,221,225,1.0
1273,1,248,2,2,233,207,222,1.1
1274,1,756,2,2,220,196,212,1.1
1275,1,678,2,2,196,157,184,1.2
1276,1,209,2,2,185,168,165,1.0
1277,1,200,2,2,157,138,128,0.9
1278,1,87,2,2,152,127,146,1.1
1279,1,127,2,2,148,131,141,1.1
1280,1,149,2,2,143,132,138,1.0
1281,1,466,2,2,137,123,129,1.0
1282,1,2,2,2,123,100,114,1.1
1283,1,217,2,2,98,90,93,1.0
1284,1,934,2,2,62,59,59,1.0
1285,1,416,2,2,44,41,39,1.0
1286,1,701,2,2,42,23,42,1.8
1287,1,486,2,2,40,30,39,1.3
1288,1,777,2,2,34,31,32,1.1
1289,1,56,2,2,33,27,32,1.2
1290,1,294,2,2,24,20,23,1.1
1291,1,143,2,2,23,19,21,1.1
1292,1,360,2,2,18,17,17,1.0
1293,1,152,2,2,18,17,17,1.0
1294,1,674,2,2,15,14,14,1.0
1295,4,795,2,2,1102,989,1063,1.1
1296,4,522,2,2,81,77,66,0.9
1297,5,514,2,2,1568,1422,1323,0.9
1298,5,986,2,2,1181,997,1022,1.0
1299,5,503,2,2,932,830,820,1.0
1300,5,743,2,2,728,673,647,1.0
1301,5,896,2,2,626,564,558,1.0
1302,5,800,2,2,542,515,464,0.9
1303,5,106,2,2,481,420,397,0.9
1304,5,90,2,2,479,411,394,1.0
1305,5,189,2,2,468,434,396,0.9
1306,5,592,2,2,398,363,332,0.9
1307,5,367,2,2,361,337,187,0.6
1308,5,569,2,2,330,271,293,1.1
1309,5,768,2,2,320,254,293,1.2
1310,5,487,2,2,306,282,254,0.9
1311,5,102,2,2,282,251,206,0.8
1312,5,218,2,2,278,266,237,0.9
1313,5,732,2,2,232,191,210,1.1
1314,5,563,2,2,221,182,173,0.9
1315,5,136,2,2,195,179,170,0.9
1316,5,612,2,2,152,126,100,0.8
1317,5,667,2,2,140,123,124,1.0
1318,5,332,2,2,140,124,114,0.9
1319,5,913,2,2,137,126,106,0.8
1320,5,565,2,2,123,111,88,0.8
1321,5,439,2,2,121,108,103,1.0
1322,5,694,2,2,120,89,110,1.2
1323,5,464,2,2,91,86,83,1.0
1324,5,442,2,2,83,68,56,0.8
1325,5,531,2,2,81,73,72,1.0
1326,5,23,2,2,71,69,62,0.9
1327,5,179,2,2,64,59,49,0.8
1328,5,362,2,2,58,49,53,1.1
1329,5,835,2,2,56,51,32,0.6
1330,5,593,2,2,35,32,19,0.6
1331,5,574,2,2,32,31,29,0.9
1332,5,758,2,2,12,11,5,0.5
1333,5,789,2,2,4,3,3,0.9
1334,6,480,2,2,6583,4990,6249,1.3
1335,6,40,2,2,6510,5066,6221,1.2
1336,6,11,2,2,4415,3602,4199,1.2
1337,6,598,2,2,4271,3671,3830,1.0
1338,6,180,2,2,4132,2944,4022,1.4
1339,6,713,2,2,3830,3434,3364,1.0
1340,6,482,2,2,3777,3079,3477,1.1
1341,6,567,2,2,3723,2871,3596,1.3
1342,6,537,2,2,3525,2713,3308,1.2
1343,6,576,2,2,3445,2219,3385,1.5
1344,6,490,2,2,3154,2569,2960,1.2
1345,6,689,2,2,3133,2277,3072,1.3
1346,6,83,2,2,3100,2512,2977,1.2
1347,6,688,2,2,3083,2614,2789,1.1
1348,6,707,2,2,2399,2007,2250,1.1
1349,6,298,2,2,2265,1849,2139,1.2
1350,6,48,2,2,1909,1564,1782,1.1
1351,6,741,2,2,1862,1375,1799,1.3
1352,6,960,2,2,1706,1355,1551,1.1
1353,6,852,2,2,1563,1296,1458,1.1
1354,6,423,2,2,989,830,938,1.1
1355,6,970,2,2,577,462,544,1.2
1356,6,489,2,2,466,427,404,0.9
1357,6,492,2,2,227,183,209,1.1
1358,6,950,2,2,145,115,138,1.2
1359,7,650,2,2,1264,1109,1152,1.0
1360,7,302,2,2,1097,874,1034,1.2
1361,7,779,2,2,1018,775,937,1.2
1362,7,268,2,2,339,281,326,1.2
1363,7,515,2,2,219,189,201,1.1
1364,7,276,2,2,218,165,211,1.3
1365,8,862,2,2,2535,2171,2110,1.0
1366,8,548,2,2,377,281,282,1.0
1367,8,703,2,2,162,140,152,1.1
1368,8,521,2,2,97,79,95,1.2
1369,9,287,2,2,9511,7588,8899,1.2
1370,9,606,2,2,8508,6686,8082,1.2
1371,9,123,2,2,7557,6471,6580,1.0
1372,9,522,2,2,7205,5825,6569,1.1
1373,9,569,2,2,5236,4111,5020,1.2
1374,9,128,2,2,4894,3833,4615,1.2
1375,9,387,2,2,4879,3958,4518,1.1
1376,9,888,2,2,4633,3761,4358,1.2
1377,9,622,2,2,3770,3416,3349,1.0
1378,9,801,2,2,3715,3298,3332,1.0
1379,9,846,2,2,3488,2771,3267,1.2
1380,9,71,2,2,3205,2724,2972,1.1
1381,9,438,2,2,3182,2453,3008,1.2
1382,9,99,2,2,2758,2336,2410,1.0
1383,9,903,2,2,2661,2359,2134,0.9
1384,9,500,2,2,2025,1696,1864,1.1
1385,9,132,2,2,1950,1638,1674,1.0
1386,9,107,2,2,1863,1562,1664,1.1
1387,9,591,2,2,1860,1485,1722,1.2
1388,9,432,2,2,1733,1400,1636,1.2
1389,9,220,2,2,1672,1402,1477,1.1
1390,9,58,2,2,1540,1323,1404,1.1
1391,9,849,2,2,1530,1128,1414,1.3
1392,9,695,2,2,1376,1136,1312,1.2
1393,9,22,2,2,1152,986,937,1.0
1394,9,394,2,2,979,783,834,1.1
1395,9,843,2,2,882,737,816,1.1
1396,9,504,2,2,656,488,597,1.2
1397,9,905,2,2,655,528,571,1.1
1398,9,659,2,2,390,328,336,1.0
1399,9,775,2,2,287,214,270,1.3
1400,10,13,2,2,6767,5828,5340,0.9
1401,10,628,2,2,6102,5410,4688,0.9
1402,10,426,2,2,4675,4153,3885,0.9
1403,10,939,2,2,3638,3227,2516,0.8
1404,10,419,2,2,2710,2425,2273,0.9
1405,10,9,2,2,1064,933,806,0.9
1406,10,267,2,2,907,790,689,0.9
1407,10,82,2,2,817,726,652,0.9
1408,10,478,2,2,811,749,609,0.8
1409,10,242,2,2,489,406,389,1.0
1410,10,571,2,2,408,332,324,1.0
1411,10,177,2,2,204,178,139,0.8
1412,10,680,2,2,113,97,99,1.0
1413,10,418,2,2,104,93,78,0.8
1414,10,185,2,2,80,78,52,0.7
1415,10,342,2,2,77,63,65,1.0
1416,10,717,2,2,29,24,25,1.1
1417,10,761,2,2,21,16,18,1.1
1418,10,597,2,2,4,4,2,0.6
1419,11,150,2,2,164,135,161,1.2
1420,13,967,2,2,4101,3605,3430,1.0
1421,13,750,2,2,2317,2074,1907,0.9
1422,13,668,2,2,1627,1446,1138,0.8
1423,13,266,2,2,1478,1347,1106,0.8
1424,13,946,2,2,1418,1193,1318,1.1
1425,13,351,2,2,1233,1062,1144,1.1
1426,13,425,2,2,1197,968,1108,1.1
1427,13,949,2,2,1014,899,839,0.9
1428,13,971,2,2,1000,870,887,1.0
1429,13,566,2,2,994,856,888,1.0
1430,13,881,2,2,992,899,716,0.8
1431,13,424,2,2,990,863,798,0.9
1432,13,365,2,2,976,889,723,0.8
1433,13,38,2,2,967,884,755,0.9
1434,13,168,2,2,934,819,805,1.0
1435,13,851,2,2,921,806,832,1.0
1436,13,809,2,2,898,764,824,1.1
1437,13,116,2,2,862,776,671,0.9
1438,13,657,2,2,747,673,585,0.9
1439,13,572,2,2,737,643,674,1.0
1440,13,539,2,2,669,561,549,1.0
1441,13,320,2,2,661,605,517,0.9
1442,13,902,2,2,632,556,569,1.0
1443,13,735,2,2,628,538,569,1.1
1444,13,438,2,2,615,563,559,1.0
1445,13,729,2,2,593,508,508,1.0
1446,13,140,2,2,553,457,509,1.1
1447,13,818,2,2,534,484,424,0.9
1448,13,722,2,2,532,483,444,0.9
1449,13,52,2,2,474,443,345,0.8
1450,13,94,2,2,447,379,374,1.0
1451,13,944,2,2,442,394,368,0.9
1452,13,874,2,2,438,411,315,0.8
1453,13,278,2,2,389,334,331,1.0
1454,13,15,2,2,371,320,341,1.1
1455,13,324,2,2,316,292,178,0.6
1456,13,585,2,2,298,265,236,0.9
1457,13,725,2,2,271,258,206,0.8
1458,13,366,2,2,241,204,235,1.2
1459,13,481,2,2,217,199,150,0.8
1460,13,495,2,2,204,185,169,0.9
1461,13,884,2,2,184,160,165,1.0
1462,13,467,2,2,182,162,156,1.0
1463,13,921,2,2,164,134,152,1.1
1464,13,663,2,2,162,149,131,0.9
1465,13,958,2,2,160,147,148,1.0
1466,13,427,2,2,153,126,139,1.1
1467,13,987,2,2,150,141,107,0.8
1468,13,399,2,2,146,132,120,0.9
1469,13,966,2,2,140,125,128,1.0
1470,13,307,2,2,131,109,120,1.1
1471,13,403,2,2,131,121,88,0.7
1472,13,894,2,2,122,113,96,0.9
1473,13,32,2,2,101,91,75,0.8
1474,13,922,2,2,97,88,94,1.1
1475,13,142,2,2,90,74,84,1.1
1476,13,321,2,2,85,68,80,1.2
1477,13,662,2,2,81,73,71,1.0
1478,13,328,2,2,77,70,59,0.8
1479,13,370,2,2,61,55,58,1.1
1480,13,89,2,2,60,56,53,1.0
1481,13,46,2,2,54,50,44,0.9
1482,13,542,2,2,49,45,44,1.0
1483,13,193,2,2,45,40,43,1.1
1484,13,310,2,2,40,33,34,1.0
1485,13,540,2,2,34,32,31,1.0
1486,13,113,2,2,24,21,21,1.0
1487,13,589,2,2,18,17,17,1.0
1488,13,588,2,2,8,7,8,1.1
1489,16,614,2,2,19119,15931,18440,1.2
1490,16,5,2,2,14634,11774,14049,1.2
1491,16,428,2,2,11403,9305,10885,1.2
1492,16,333,2,2,9680,8048,9177,1.1
1493,16,716,2,2,6985,5871,6701,1.1
1494,16,847,2,2,6920,5556,6643,1.2
1495,16,21,2,2,5895,4819,5645,1.2
1496,16,335,2,2,5611,4623,5376,1.2
1497,16,350,2,2,5189,4233,5021,1.2
1498,16,887,2,2,5033,4164,4829,1.2
1499,16,576,2,2,4888,4094,4654,1.1
1500,16,613,2,2,4887,4032,4636,1.1
1501,16,390,2,2,4323,3530,4156,1.2
1502,16,869,2,2,4296,3698,4118,1.1
1503,16,706,2,2,4257,3703,4113,1.1
1504,16,538,2,2,4196,3511,3934,1.1
1505,16,873,2,2,3400,2796,3184,1.1
1506,16,558,2,2,3159,2632,3016,1.1
1507,16,789,2,2,3097,2669,2917,1.1
1508,16,879,2,2,2829,2348,2670,1.1
1509,16,389,2,2,2597,2110,2471,1.2
1510,16,406,2,2,2568,2212,2440,1.1
1511,16,575,2,2,2534,2131,2401,1.1
1512,16,533,2,2,2117,1810,2027,1.1
1513,16,205,2,2,1811,1557,1697,1.1
1514,16,135,2,2,1765,1506,1681,1.1
1515,16,570,2,2,1758,1512,1680,1.1
1516,16,7,2,2,1303,1118,1252,1.1
1517,16,14,2,2,1064,932,1012,1.1
1518,16,290,2,2,1051,865,1003,1.2
1519,16,380,2,2,1038,865,998,1.2
1520,16,73,2,2,805,688,760,1.1
1521,16,690,2,2,785,677,739,1.1
1522,16,880,2,2,772,645,733,1.1
1523,16,25,2,2,99,85,96,1.1
1524,17,931,2,2,1439,1342,929,0.7
1525,17,961,2,2,1184,1036,841,0.8
1526,17,79,2,2,744,644,582,0.9
1527,17,420,2,2,699,613,517,0.8
1528,17,752,2,2,505,491,346,0.7
1529,17,274,2,2,401,381,251,0.7
1530,17,686,2,2,400,364,297,0.8
1531,17,308,2,2,363,337,297,0.9
1532,17,245,2,2,253,209,220,1.1
1533,17,375,2,2,143,115,109,0.9
1534,18,196,2,2,11691,10093,9920,1.0
1535,18,790,2,2,5059,4451,3970,0.9
1536,18,316,2,2,2666,2361,2178,0.9
1537,18,47,2,2,1100,840,962,1.1
1538,19,501,2,2,1414,1174,1295,1.1
1539,19,446,2,2,820,659,773,1.2
1540,19,757,2,2,369,324,311,1.0
1541,19,269,2,2,260,194,249,1.3
1542,19,748,2,2,253,201,231,1.2
1543,19,262,2,2,245,196,227,1.2
1544,19,964,2,2,195,134,187,1.4
1545,19,677,2,2,28,22,25,1.1
