CÓD. DEP.,DEPARTAMENTO,CÓD. MUN.,MUNICIPIO,GRUPO DE CULTIVO,SUBGRUPO DE CULTIVO,CULTIVO,DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO,CÓDIGO CULTIVO,NOMBRE CIENTIFICO,PERIODO,Área Sembrada(ha),Área Cosechada(ha),Producción(t),Rendimiento(t/ha),ESTADO FISICO PRODUCCION
54,NORTE DE SANTANDER,54680,SANTIAGO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,41,7,6,0.8,GRANO SECO
54,NORTE DE SANTANDER,54498,OCAÑA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,38,33,17,0.5,GRANO SECO
54,NORTE DE SANTANDER,54313,GRAMALOTE,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,22,19,6,0.3,GRANO SECO
54,NORTE DE SANTANDER,54239,DURANIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,11,8,5,0.7,GRANO SECO
54,NORTE DE SANTANDER,54051,ARBOLEDAS,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,8,8,4,0.5,GRANO SECO
54,NORTE DE SANTANDER,54172,CHINACOTA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,7,7,5,0.7,GRANO SECO
54,NORTE DE SANTANDER,54660,SALAZAR,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,6,4,2,0.5,GRANO SECO
54,NORTE DE SANTANDER,54099,BOCHALEMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,3,0,0,0,GRANO SECO
86,PUTUMAYO,86757,SAN MIGUEL,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,2260,2150,1720,0.8,GRANO SECO
86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,1240,1200,720,0.6,GRANO SECO
86,PUTUMAYO,86320,ORITO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,329,318,159,0.5,GRANO SECO
86,PUTUMAYO,86573,PUERTO LEGUIZAMO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,291,273,164,0.6,GRANO SECO
86,PUTUMAYO,86568,PUERTO ASIS,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,264,264,158,0.6,GRANO SECO
86,PUTUMAYO,86001,MOCOA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,235,205,102,0.5,GRANO SECO
86,PUTUMAYO,86571,PUERTO GUZMAN,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,125,106,42,0.4,GRANO SECO
86,PUTUMAYO,86885,VILLAGARZON,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,86,72,50,0.7,GRANO SECO
86,PUTUMAYO,86569,PUERTO CAICEDO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,24,20,8,0.4,GRANO SECO
63,QUINDIO,63401,LA TEBAIDA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,202,202,283,1.4,GRANO SECO
63,QUINDIO,63001,ARMENIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,72,70,56,0.8,GRANO SECO
63,QUINDIO,63130,CALARCA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,55,27,11,0.4,GRANO SECO
63,QUINDIO,63470,MONTENEGRO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,48,7,4,0.6,GRANO SECO
63,QUINDIO,63212,CORDOBA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,21,5,5,1,GRANO SECO
63,QUINDIO,63111,BUENAVISTA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,16,6,4,0.6,GRANO SECO
63,QUINDIO,63548,PIJAO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,12,11,6,0.6,GRANO SECO
63,QUINDIO,63302,GENOVA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,9,7,4,0.5,GRANO SECO
63,QUINDIO,63594,QUIMBAYA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,5,5,3,0.6,GRANO SECO
66,RISARALDA,66572,PUEBLO RICO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,886,886,886,1,GRANO SECO
66,RISARALDA,66440,MARSELLA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,331,288,202,0.7,GRANO SECO
66,RISARALDA,66456,MISTRATO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,281,229,80,0.4,GRANO SECO
66,RISARALDA,66075,BALBOA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,191,164,131,0.8,GRANO SECO
66,RISARALDA,66594,QUINCHIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,116,94,76,0.8,GRANO SECO
66,RISARALDA,66088,BELEN DE UMBRIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,104,30,24,0.8,GRANO SECO
66,RISARALDA,66001,PEREIRA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,38,38,23,0.6,GRANO SECO
66,RISARALDA,66687,SANTUARIO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,31,1,0,0.2,GRANO SECO
66,RISARALDA,66318,GUATICA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,20,10,8,0.8,GRANO SECO
66,RISARALDA,66400,LA VIRGINIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,18,13,8,0.6,GRANO SECO
68,SANTANDER,68689,SAN VICENTE DE CHUCURI,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,17019,13080,6540,0.5,GRANO SECO
68,SANTANDER,68235,EL CARMEN DE CHUCURI,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,10887,10800,4320,0.4,GRANO SECO
68,SANTANDER,68385,LANDAZURI,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,6950,6140,3684,0.6,GRANO SECO
68,SANTANDER,68615,RIONEGRO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,6197,5084,3050,0.6,GRANO SECO
68,SANTANDER,68190,CIMITARRA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,1825,1760,1056,0.6,GRANO SECO
68,SANTANDER,68406,LEBRIJA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,1784,1617,970,0.6,GRANO SECO
68,SANTANDER,68255,EL PLAYON,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,1355,1285,643,0.5,GRANO SECO
68,SANTANDER,68773,SUCRE,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,1300,1155,578,0.5,GRANO SECO
68,SANTANDER,68720,SANTA HELENA DEL OPON,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,900,850,425,0.5,GRANO SECO
68,SANTANDER,68377,LA BELLEZA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,850,40,32,0.8,GRANO SECO
68,SANTANDER,68271,FLORIAN,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,700,500,300,0.6,GRANO SECO
68,SANTANDER,68101,BOLIVAR,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,615,460,368,0.8,GRANO SECO
68,SANTANDER,68092,BETULIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,485,470,376,0.8,GRANO SECO
68,SANTANDER,68397,LA PAZ,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,480,400,400,1,GRANO SECO
68,SANTANDER,68176,CHIMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,415,52,52,1,GRANO SECO
68,SANTANDER,68001,BUCARAMANGA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,387,331,166,0.5,GRANO SECO
68,SANTANDER,68307,GIRON,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,383,347,156,0.5,GRANO SECO
68,SANTANDER,68745,SIMACOTA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,313,180,144,0.8,GRANO SECO
68,SANTANDER,68861,VELEZ,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,305,260,130,0.5,GRANO SECO
68,SANTANDER,68250,EL PEÑON,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,278,274,151,0.5,GRANO SECO
68,SANTANDER,68081,BARRANCABERMEJA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,257,147,73,0.5,GRANO SECO
68,SANTANDER,68320,GUADALUPE,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,247,180,144,0.8,GRANO SECO
68,SANTANDER,68755,SOCORRO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,236,47,33,0.7,GRANO SECO
68,SANTANDER,68322,GUAPOTA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,235,235,188,0.8,GRANO SECO
68,SANTANDER,68245,EL GUACAMAYO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,210,160,96,0.6,GRANO SECO
68,SANTANDER,68547,PIEDECUESTA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,210,190,86,0.5,GRANO SECO
68,SANTANDER,68179,CHIPATA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,202,202,101,0.5,GRANO SECO
68,SANTANDER,68296,GALAN,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,176,176,88,0.5,GRANO SECO
68,SANTANDER,68524,PALMAS DEL SOCORRO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,165,150,120,0.8,GRANO SECO
68,SANTANDER,68533,PARAMO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,163,85,94,1.1,GRANO SECO
68,SANTANDER,68655,SABANA DE TORRES,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,154,126,63,0.5,GRANO SECO
68,SANTANDER,68498,OCAMONTE,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,95,80,40,0.5,GRANO SECO
68,SANTANDER,68573,PUERTO PARRA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,80,80,32,0.4,GRANO SECO
68,SANTANDER,68344,HATO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,75,64,51,0.8,GRANO SECO
68,SANTANDER,68211,CONTRATACION,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,67,63,38,0.6,GRANO SECO
68,SANTANDER,68229,CURITI,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,49,10,5,0.5,GRANO SECO
68,SANTANDER,68444,MATANZA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,41,35,21,0.6,GRANO SECO
68,SANTANDER,68276,FLORIDABLANCA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,37,35,28,0.8,GRANO SECO
68,SANTANDER,68895,ZAPATOCA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,36,28,14,0.5,GRANO SECO
68,SANTANDER,68500,OIBA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,21,20,20,1,GRANO SECO
68,SANTANDER,68522,PALMAR,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,18,17,10,0.6,GRANO SECO
68,SANTANDER,68855,VALLE DE SAN JOSE,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,17,13,6,0.4,GRANO SECO
68,SANTANDER,68160,CEPITA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,14,2,1,0.3,GRANO SECO
68,SANTANDER,68705,SANTA BARBARA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,10,0,0,0,GRANO SECO
70,SUCRE,70429,MAJAGUAL,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,160,140,84,0.6,GRANO SECO
70,SUCRE,70713,SAN ONOFRE,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,102,102,51,0.5,GRANO SECO
70,SUCRE,70508,OVEJAS,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,65,25,20,0.8,GRANO SECO
70,SUCRE,70204,COLOSO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,49,4,2,0.5,GRANO SECO
70,SUCRE,70265,GUARANDA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,49,31,22,0.7,GRANO SECO
70,SUCRE,70230,CHALAN,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,32,29,23,0.8,GRANO SECO
70,SUCRE,70473,MORROA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,29,0,0,0,GRANO SECO
70,SUCRE,70708,SAN MARCOS,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,27,12,7,0.6,GRANO SECO
73,TOLIMA,73067,ATACO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,1970,1901,951,0.5,GRANO SECO
73,TOLIMA,73168,CHAPARRAL,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,1920,1800,810,0.5,GRANO SECO
73,TOLIMA,73616,RIOBLANCO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,800,605,363,0.6,GRANO SECO
73,TOLIMA,73563,PRADO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,777,527,316,0.6,GRANO SECO
73,TOLIMA,73555,PLANADAS,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,715,715,358,0.5,GRANO SECO
73,TOLIMA,73449,MELGAR,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,612,612,306,0.5,GRANO SECO
73,TOLIMA,73226,CUNDAY,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,600,600,360,0.6,GRANO SECO
73,TOLIMA,73270,FALAN,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,580,580,290,0.5,GRANO SECO
73,TOLIMA,73408,LERIDA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,563,470,329,0.7,GRANO SECO
73,TOLIMA,73443,MARIQUITA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,542,520,312,0.6,GRANO SECO
73,TOLIMA,73283,FRESNO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,463,400,200,0.5,GRANO SECO
73,TOLIMA,73026,ALVARADO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,350,304,152,0.5,GRANO SECO
73,TOLIMA,73504,ORTEGA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,342,267,160,0.6,GRANO SECO
73,TOLIMA,73675,SAN ANTONIO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,339,326,196,0.6,GRANO SECO
73,TOLIMA,73520,PALOCABILDO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,322,262,157,0.6,GRANO SECO
73,TOLIMA,73411,LIBANO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,315,262,131,0.5,GRANO SECO
73,TOLIMA,73624,ROVIRA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,312,304,182,0.6,GRANO SECO
73,TOLIMA,73585,PURIFICACION,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,287,267,160,0.6,GRANO SECO
73,TOLIMA,73861,VENADILLO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,250,250,150,0.6,GRANO SECO
73,TOLIMA,73873,VILLARRICA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,248,218,109,0.5,GRANO SECO
73,TOLIMA,73001,IBAGUE,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,221,221,111,0.5,GRANO SECO
73,TOLIMA,73055,ARMERO (GUAYABAL),OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,160,150,75,0.5,GRANO SECO
73,TOLIMA,73148,CARMEN DE APICALA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,157,137,82,0.6,GRANO SECO
73,TOLIMA,73319,GUAMO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,153,133,67,0.5,GRANO SECO
73,TOLIMA,73352,ICONONZO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,120,120,60,0.5,GRANO SECO
73,TOLIMA,73043,ANZOATEGUI,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,106,56,28,0.5,GRANO SECO
73,TOLIMA,73152,CASABIANCA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,93,93,56,0.6,GRANO SECO
73,TOLIMA,73236,DOLORES,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,83,70,35,0.5,GRANO SECO
73,TOLIMA,73678,SAN LUIS,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,75,73,44,0.6,GRANO SECO
73,TOLIMA,73024,ALPUJARRA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,58,58,29,0.5,GRANO SECO
73,TOLIMA,73870,VILLAHERMOSA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,53,23,14,0.6,GRANO SECO
73,TOLIMA,73854,VALLE DE SAN JUAN,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,53,47,24,0.5,GRANO SECO
73,TOLIMA,73217,COYAIMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,50,48,19,0.4,GRANO SECO
73,TOLIMA,73483,NATAGAIMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,42,32,19,0.6,GRANO SECO
76,VALLE DEL CAUCA,76233,DAGUA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,370,319,160,0.5,GRANO SECO
76,VALLE DEL CAUCA,76364,JAMUNDI,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,278,265,171,0.6,GRANO SECO
76,VALLE DEL CAUCA,76100,BOLIVAR,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,207,207,124,0.6,GRANO SECO
76,VALLE DEL CAUCA,76109,BUENAVENTURA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,150,88,53,0.6,GRANO SECO
76,VALLE DEL CAUCA,76616,RIOFRIO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,120,61,37,0.6,GRANO SECO
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,92,86,69,0.8,GRANO SECO
76,VALLE DEL CAUCA,76122,CAICEDONIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,80,63,38,0.6,GRANO SECO
76,VALLE DEL CAUCA,76828,TRUJILLO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,59,29,14,0.5,GRANO SECO
76,VALLE DEL CAUCA,76250,EL DOVIO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,54,18,7,0.4,GRANO SECO
76,VALLE DEL CAUCA,76834,TULUA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,47,36,36,1,GRANO SECO
76,VALLE DEL CAUCA,76403,LA VICTORIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,42,42,21,0.5,GRANO SECO
76,VALLE DEL CAUCA,76036,ANDALUCIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,40,10,5,0.5,GRANO SECO
76,VALLE DEL CAUCA,76497,OBANDO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,34,28,14,0.5,GRANO SECO
76,VALLE DEL CAUCA,76041,ANSERMANUEVO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,27,24,12,0.5,GRANO SECO
76,VALLE DEL CAUCA,76243,EL AGUILA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,20,20,16,0.8,GRANO SECO
76,VALLE DEL CAUCA,76736,SEVILLA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,16,12,10,0.8,GRANO SECO
76,VALLE DEL CAUCA,76863,VERSALLES,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,16,14,11,0.8,GRANO SECO
76,VALLE DEL CAUCA,76275,FLORIDA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,16,16,10,0.6,GRANO SECO
76,VALLE DEL CAUCA,76020,ALCALA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,15,0,0,0,GRANO SECO
76,VALLE DEL CAUCA,76147,CARTAGO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,11,1,1,0.8,GRANO SECO
76,VALLE DEL CAUCA,76520,PALMIRA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,11,3,2,0.8,GRANO SECO
76,VALLE DEL CAUCA,76622,ROLDANILLO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,11,10,5,0.5,GRANO SECO
76,VALLE DEL CAUCA,76054,ARGELIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,10,3,1,0.4,GRANO SECO
76,VALLE DEL CAUCA,76823,TORO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,10,9,9,1,GRANO SECO
76,VALLE DEL CAUCA,76845,ULLOA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,6,6,3,0.5,GRANO SECO
76,VALLE DEL CAUCA,76895,ZARZAL,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,6,6,3,0.6,GRANO SECO
76,VALLE DEL CAUCA,76111,BUGA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,6,6,9,1.5,GRANO SECO
76,VALLE DEL CAUCA,76318,GUACARI,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,5,4,4,1,GRANO SECO
76,VALLE DEL CAUCA,76400,LA UNION,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,4,3,1,0.4,GRANO SECO
76,VALLE DEL CAUCA,76126,CALIMA EL DARIEN,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,3,2,1,0.4,GRANO SECO
76,VALLE DEL CAUCA,76130,CANDELARIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,3,2,2,0.8,GRANO SECO
76,VALLE DEL CAUCA,76892,YUMBO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,2,0,0,0,GRANO SECO
97,VAUPES,97161,CARURU,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,30,30,11,0.4,GRANO SECO
99,VICHADA,99624,SANTA ROSALIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,920,800,400,0.5,GRANO SECO
99,VICHADA,99773,CUMARIBO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,280,140,70,0.5,GRANO SECO
99,VICHADA,99524,LA PRIMAVERA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2018,40,32,9,0.3,GRANO SECO
91,AMAZONAS,91540,PUERTO NARIÑO,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2017,98,29,15,0.5,GRANO SECO
91,AMAZONAS,91001,LETICIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,10010101,THEOBROMA CACAO,2017,52,0,0,0,GRANO SECO
